30 Monedas;01;2;23-10-2023;Europe;HBO Europe;episode01-410606-23102023-saison2-30-Monedas.html
5è Rang;07;6;23-10-2023;Canada;Radio Canada;episode07-411293-23102023-saison6-5e-Rang.html
Acting Good;02;2;23-10-2023;Canada;The Comedy Network;episode02-411294-23102023-saison2-Acting-Good.html
Harry Wild;04;2;23-10-2023;Etats-Unis;Acorn TV;episode04-410202-23102023-saison2-Harry-Wild.html
Murdoch Mysteries;04;17;23-10-2023;Canada;Citytv;episode04-410872-23102023-saison17-Murdoch-Mysteries.html
Narvalo;07;3;23-10-2023;France;Canal+;episode07-410631-23102023-saison3-Narvalo.html
SOKO Potsdam;05;6;23-10-2023;Allemagne;ZDF;episode05-410910-23102023-saison6-SOKO-Potsdam.html
Spooky Files;01;1;23-10-2023;Royaume-Uni;CBBC;episode01-411213-23102023-saison1-Spooky-Files.html
Spooky Files;02;1;23-10-2023;Royaume-Uni;CBBC;episode02-411214-23102023-saison1-Spooky-Files.html
Spooky Files;03;1;23-10-2023;Royaume-Uni;CBBC;episode03-411215-23102023-saison1-Spooky-Files.html
Spooky Files;04;1;23-10-2023;Royaume-Uni;CBBC;episode04-411216-23102023-saison1-Spooky-Files.html
Spooky Files;05;1;23-10-2023;Royaume-Uni;CBBC;episode05-411217-23102023-saison1-Spooky-Files.html
The Irrational;05;1;23-10-2023;Etats-Unis;NBC;episode05-409864-23102023-saison1-The-Irrational.html
Found;04;1;24-10-2023;Etats-Unis;NBC;episode04-409895-24102023-saison1-Found.html
The Oval;02;5;24-10-2023;Etats-Unis;BET;episode02-411123-24102023-saison5-The-Oval.html
Absolutni debiutanci;01;1;25-10-2023;Etats-Unis;Netflix;episode01-410956-25102023-saison1-Absolutni-debiutanci.html
American Horror Story;06;12;25-10-2023;Etats-Unis;FX;episode06-410999-25102023-saison12-American-Horror-Story.html
Chucky;04;3;25-10-2023;Etats-Unis;Syfy;episode04-409117-25102023-saison3-Chucky.html
Cooper's Bar;04;2;25-10-2023;Etats-Unis;AMC;episode04-411064-25102023-saison2-Cooper-s-Bar.html
Hudson & Rex;04;6;25-10-2023;Canada;Citytv;episode04-411098-25102023-saison6-Hudson--Rex.html
Invasion (2021);10;2;25-10-2023;Etats-Unis;Apple TV+;episode10-407974-25102023-saison2-Invasion-(2021).html
Magnum P.I. (2018);14;5;25-10-2023;Etats-Unis;NBC;episode14-410786-25102023-saison5-Magnum-PI-(2018).html
Quantum Leap (2022);04;2;25-10-2023;Etats-Unis;NBC;episode04-410254-25102023-saison2-Quantum-Leap-(2022).html
Robyn Hood;05;1;25-10-2023;Canada;Global;episode05-411016-25102023-saison1-Robyn-Hood.html
Sistas;13;6;25-10-2023;Etats-Unis;BET;episode13-411158-25102023-saison6-Sistas.html
SurrealEstate;04;2;25-10-2023;Etats-Unis;Syfy;episode04-410886-25102023-saison2-SurrealEstate.html
The Morning Show;08;3;25-10-2023;Etats-Unis;Apple TV+;episode08-407703-25102023-saison3-The-Morning-Show.html
The Worst of Evil;10;1;25-10-2023;Etats-Unis;Disney+;episode10-410772-25102023-saison1-The-Worst-of-Evil.html
The Worst of Evil;11;1;25-10-2023;Etats-Unis;Disney+;episode11-410773-25102023-saison1-The-Worst-of-Evil.html
The Worst of Evil;12;1;25-10-2023;Etats-Unis;Disney+;episode12-410774-25102023-saison1-The-Worst-of-Evil.html
Young Dylan;08;4;25-10-2023;Etats-Unis;Nickelodeon;episode08-410988-25102023-saison4-Young-Dylan.html
All Creatures Great and Small (2020);04;4;26-10-2023;Royaume-Uni;Channel 5;episode04-410984-26102023-saison4-All-Creatures-Great-and-Small-(2020).html
American Horror Stories;01;3;26-10-2023;Etats-Unis;FX;episode01-409055-26102023-saison3-American-Horror-Stories.html
American Horror Stories;02;3;26-10-2023;Etats-Unis;FX;episode02-411055-26102023-saison3-American-Horror-Stories.html
American Horror Stories;03;3;26-10-2023;Etats-Unis;FX;episode03-411056-26102023-saison3-American-Horror-Stories.html
American Horror Stories;04;3;26-10-2023;Etats-Unis;FX;episode04-411057-26102023-saison3-American-Horror-Stories.html
À La Carte;07;2;26-10-2023;Etats-Unis;ALLBLK;episode07-410520-26102023-saison2-A-La-Carte.html
Doom Patrol;10;4;26-10-2023;Etats-Unis;HBO Max;episode10-410007-26102023-saison4-Doom-Patrol.html
Frasier (2023);04;1;26-10-2023;Etats-Unis;Paramount+;episode04-409726-26102023-saison1-Frasier-(2023).html
La Mesias;04;1;26-10-2023;Espagne;Moviestar+;episode04-410546-26102023-saison1-La-Mesias.html
Loki;04;2;26-10-2023;Etats-Unis;Disney+;episode04-410904-26102023-saison2-Loki.html
LT-21;05;1;26-10-2023;France;OCS;episode05-408966-26102023-saison1-LT-21.html
LT-21;06;1;26-10-2023;France;OCS;episode06-408967-26102023-saison1-LT-21.html
Our Flag Means Death;08;2;26-10-2023;Etats-Unis;HBO Max;episode08-409669-26102023-saison2-Our-Flag-Means-Death.html
Pluto;01;1;26-10-2023;Etats-Unis;Netflix;episode01-406634-26102023-saison1-Pluto.html
Star Trek: Lower Decks;09;4;26-10-2023;Etats-Unis;Paramount+;episode09-409763-26102023-saison4-Star-Trek-Lower-Decks.html
The Vanishing Triangle;01;1;26-10-2023;Etats-Unis;SundanceTV;episode01-410193-26102023-saison1-The-Vanishing-Triangle.html
The Vanishing Triangle;02;1;26-10-2023;Etats-Unis;SundanceTV;episode02-410194-26102023-saison1-The-Vanishing-Triangle.html
Billions;12;7;27-10-2023;Etats-Unis;Showtime;episode12-409777-27102023-saison7-Billions.html
Bosch: Legacy;05;2;27-10-2023;Etats-Unis;Amazon Freevee;episode05-409711-27102023-saison2-Bosch-Legacy.html
Bosch: Legacy;06;2;27-10-2023;Etats-Unis;Amazon Freevee;episode06-409712-27102023-saison2-Bosch-Legacy.html
Fellow Travelers 1;01;1;27-10-2023;Etats-Unis;Showtime;episode01-409066-27102023-saison1-Fellow-Travelers-1.html
Gen V;07;1;27-10-2023;Etats-Unis;Prime Video;episode07-408431-27102023-saison1-Gen-V.html
Goosebumps (2023);07;1;27-10-2023;Etats-Unis;Disney+;episode07-409984-27102023-saison1-Goosebumps-(2023).html
Lessons In Chemistry;04;1;27-10-2023;Etats-Unis;Apple TV+;episode04-406600-27102023-saison1-Lessons-In-Chemistry.html
Memento Mori;01;1;27-10-2023;Etats-Unis;Prime Video;episode01-410947-27102023-saison1-Memento-Mori.html
Shining Vale;03;2;27-10-2023;Etats-Unis;Starz;episode03-411124-27102023-saison2-Shining-Vale.html
SOKO Leipzig;10;24;27-10-2023;Allemagne;ZDF;episode10-410564-27102023-saison24-SOKO-Leipzig.html
Still Up;08;1;27-10-2023;Etats-Unis;Apple TV+;episode08-408949-27102023-saison1-Still-Up.html
The Good Ship Murder;03;1;27-10-2023;Royaume-Uni;Channel 5;episode03-410954-27102023-saison1-The-Good-Ship-Murder.html
Tore;01;1;27-10-2023;Etats-Unis;Netflix;episode01-410156-27102023-saison1-Tore.html
Tore;02;1;27-10-2023;Etats-Unis;Netflix;episode02-410157-27102023-saison1-Tore.html
Tore;03;1;27-10-2023;Etats-Unis;Netflix;episode03-410158-27102023-saison1-Tore.html
Tore;04;1;27-10-2023;Etats-Unis;Netflix;episode04-410159-27102023-saison1-Tore.html
Tore;05;1;27-10-2023;Etats-Unis;Netflix;episode05-410160-27102023-saison1-Tore.html
Tore;06;1;27-10-2023;Etats-Unis;Netflix;episode06-410161-27102023-saison1-Tore.html
Transplant;04;4;27-10-2023;Canada;CTV;episode04-409840-27102023-saison4-Transplant.html
Upload;03;3;27-10-2023;Etats-Unis;Prime Video;episode03-410012-27102023-saison3-Upload.html
Upload;04;3;27-10-2023;Etats-Unis;Prime Video;episode04-410013-27102023-saison3-Upload.html
All Rise;17;3;28-10-2023;Etats-Unis;OWN;episode17-410331-28102023-saison3-All-Rise.html
Boomer;09;1;28-10-2023;Belgique;Één;episode09-409830-28102023-saison1-Boomer.html
Billy the Kid;03;2;29-10-2023;Etats-Unis;Epix;episode03-409589-29102023-saison2-Billy-the-Kid.html
Bob's Burgers;04;14;29-10-2023;Etats-Unis;Fox;episode04-410887-29102023-saison14-Bob-s-Burgers.html
Entre Tierras;08;1;29-10-2023;Espagne;ATRESplayer;episode08-410974-29102023-saison1-Entre-Tierras.html
Fear the Walking Dead;08;8;29-10-2023;Etats-Unis;AMC;episode08-408755-29102023-saison8-Fear-the-Walking-Dead.html
Heartland (CA);05;17;29-10-2023;Canada;CBC;episode05-411244-29102023-saison17-Heartland-(CA).html
Krapopolis;06;1;29-10-2023;Etats-Unis;Fox;episode06-410700-29102023-saison1-Krapopolis.html
Les Mystères de l'amour;12;33;29-10-2023;France;TMC;episode12-411100-29102023-saison33-Les-Mysteres-de-l-amour.html
Rick and Morty;03;7;29-10-2023;Etats-Unis;Adult Swim;episode03-411159-29102023-saison7-Rick-and-Morty.html
SkyMed;05;2;29-10-2023;Canada;CBC Gem;episode05-411280-29102023-saison2-SkyMed.html
The Gilded Age;01;2;29-10-2023;Etats-Unis;HBO;episode01-409717-29102023-saison2-The-Gilded-Age.html
The Simpsons;04;35;29-10-2023;Etats-Unis;Fox;episode04-410985-29102023-saison35-The-Simpsons.html
The Winter King;09;1;29-10-2023;Royaume-Uni;ITVX;episode09-409135-29102023-saison1-The-Winter-King.html
Acting Good;03;2;30-10-2023;Canada;The Comedy Network;episode03-411295-30102023-saison2-Acting-Good.html
American Dad!;15;19;30-10-2023;Etats-Unis;TBS (US);episode15-411032-30102023-saison19-American-Dad.html
Harry Wild;05;2;30-10-2023;Etats-Unis;Acorn TV;episode05-410203-30102023-saison2-Harry-Wild.html
Murdoch Mysteries;05;17;30-10-2023;Canada;Citytv;episode05-411017-30102023-saison17-Murdoch-Mysteries.html
SOKO Potsdam;06;6;30-10-2023;Allemagne;ZDF;episode06-410911-30102023-saison6-SOKO-Potsdam.html
The Irrational;06;1;30-10-2023;Etats-Unis;NBC;episode06-409865-30102023-saison1-The-Irrational.html
Found;05;1;31-10-2023;Etats-Unis;NBC;episode05-409896-31102023-saison1-Found.html
The Oval;03;5;31-10-2023;Etats-Unis;BET;episode03-411296-31102023-saison5-The-Oval.html
American Horror Story;07;12;01-11-2023;Etats-Unis;FX;episode07-411000-01112023-saison12-American-Horror-Story.html
Black Cake;01;1;01-11-2023;Etats-Unis;Hulu;episode01-410147-01112023-saison1-Black-Cake.html
Black Cake;02;1;01-11-2023;Etats-Unis;Hulu;episode02-410148-01112023-saison1-Black-Cake.html
Black Cake;03;1;01-11-2023;Etats-Unis;Hulu;episode03-410149-01112023-saison1-Black-Cake.html
Chucky;05;3;01-11-2023;Etats-Unis;Syfy;episode05-409118-01112023-saison3-Chucky.html
Cooper's Bar;05;2;01-11-2023;Etats-Unis;AMC;episode05-411065-01112023-saison2-Cooper-s-Bar.html
Magnum P.I. (2018);15;5;01-11-2023;Etats-Unis;NBC;episode15-410787-01112023-saison5-Magnum-PI-(2018).html
Quantum Leap (2022);05;2;01-11-2023;Etats-Unis;NBC;episode05-410596-01112023-saison2-Quantum-Leap-(2022).html
Robyn Hood;06;1;01-11-2023;Canada;Global;episode06-411297-01112023-saison1-Robyn-Hood.html
Shetland;01;8;01-11-2023;Royaume-Uni;BBC One;episode01-411316-01112023-saison8-Shetland.html
SurrealEstate;05;2;01-11-2023;Etats-Unis;Syfy;episode05-410888-01112023-saison2-SurrealEstate.html
The Morning Show;09;3;01-11-2023;Etats-Unis;Apple TV+;episode09-407704-01112023-saison3-The-Morning-Show.html
Young Dylan;09;4;01-11-2023;Etats-Unis;Nickelodeon;episode09-411284-01112023-saison4-Young-Dylan.html
All Creatures Great and Small (2020);05;4;02-11-2023;Royaume-Uni;Channel 5;episode05-411160-02112023-saison4-All-Creatures-Great-and-Small-(2020).html
All the Light We Cannot See;01;1;02-11-2023;Etats-Unis;Netflix;episode01-404459-02112023-saison1-All-the-Light-We-Cannot-See.html
All the Light We Cannot See;02;1;02-11-2023;Etats-Unis;Netflix;episode02-404460-02112023-saison1-All-the-Light-We-Cannot-See.html
All the Light We Cannot See;03;1;02-11-2023;Etats-Unis;Netflix;episode03-404461-02112023-saison1-All-the-Light-We-Cannot-See.html
All the Light We Cannot See;04;1;02-11-2023;Etats-Unis;Netflix;episode04-404462-02112023-saison1-All-the-Light-We-Cannot-See.html
À La Carte;08;2;02-11-2023;Etats-Unis;ALLBLK;episode08-410521-02112023-saison2-A-La-Carte.html
Doom Patrol;11;4;02-11-2023;Etats-Unis;HBO Max;episode11-410008-02112023-saison4-Doom-Patrol.html
Frasier (2023);05;1;02-11-2023;Etats-Unis;Paramount+;episode05-409727-02112023-saison1-Frasier-(2023).html
Gadis Kretek;01;1;02-11-2023;Etats-Unis;Netflix;episode01-409077-02112023-saison1-Gadis-Kretek.html
Kingdom Business;01;2;02-11-2023;Etats-Unis;BET+;episode01-411099-02112023-saison2-Kingdom-Business.html
La Mesias;05;1;02-11-2023;Espagne;Moviestar+;episode05-410547-02112023-saison1-La-Mesias.html
Loki;05;2;02-11-2023;Etats-Unis;Disney+;episode05-410905-02112023-saison2-Loki.html
LT-21;07;1;02-11-2023;France;OCS;episode07-408968-02112023-saison1-LT-21.html
LT-21;08;1;02-11-2023;France;OCS;episode08-408969-02112023-saison1-LT-21.html
Star Trek: Lower Decks;10;4;02-11-2023;Etats-Unis;Paramount+;episode10-409764-02112023-saison4-Star-Trek-Lower-Decks.html
The Vanishing Triangle;03;1;02-11-2023;Etats-Unis;SundanceTV;episode03-410195-02112023-saison1-The-Vanishing-Triangle.html
Bosch: Legacy;07;2;03-11-2023;Etats-Unis;Amazon Freevee;episode07-409713-03112023-saison2-Bosch-Legacy.html
Bosch: Legacy;08;2;03-11-2023;Etats-Unis;Amazon Freevee;episode08-409714-03112023-saison2-Bosch-Legacy.html
Fellow Travelers 1;02;1;03-11-2023;Etats-Unis;Showtime;episode02-411067-03112023-saison1-Fellow-Travelers-1.html
Ferry - De Serie;01;1;03-11-2023;Etats-Unis;Netflix;episode01-409079-03112023-saison1-Ferry---De-Serie.html
Gen V;08;1;03-11-2023;Etats-Unis;Prime Video;episode08-408432-03112023-saison1-Gen-V.html
Goosebumps (2023);08;1;03-11-2023;Etats-Unis;Disney+;episode08-409985-03112023-saison1-Goosebumps-(2023).html
Invincible;01;2;03-11-2023;Etats-Unis;Prime Video;episode01-408502-03112023-saison2-Invincible.html
Lessons In Chemistry;05;1;03-11-2023;Etats-Unis;Apple TV+;episode05-406601-03112023-saison1-Lessons-In-Chemistry.html
Romancero;01;1;03-11-2023;Etats-Unis;Prime Video;episode01-410221-03112023-saison1-Romancero.html
Shining Vale;04;2;03-11-2023;Etats-Unis;Starz;episode04-411125-03112023-saison2-Shining-Vale.html
The Good Ship Murder;04;1;03-11-2023;Royaume-Uni;Channel 5;episode04-411245-03112023-saison1-The-Good-Ship-Murder.html
Transplant;05;4;03-11-2023;Canada;CTV;episode05-409841-03112023-saison4-Transplant.html
Upload;05;3;03-11-2023;Etats-Unis;Prime Video;episode05-410014-03112023-saison3-Upload.html
Upload;06;3;03-11-2023;Etats-Unis;Prime Video;episode06-410015-03112023-saison3-Upload.html
Boomer;10;1;04-11-2023;Belgique;Één;episode10-409831-04112023-saison1-Boomer.html
Billy the Kid;04;2;05-11-2023;Etats-Unis;Epix;episode04-409590-05112023-saison2-Billy-the-Kid.html
Bob's Burgers;05;14;05-11-2023;Etats-Unis;Fox;episode05-411285-05112023-saison14-Bob-s-Burgers.html
Entre Tierras;09;1;05-11-2023;Espagne;ATRESplayer;episode09-410975-05112023-saison1-Entre-Tierras.html
Family Guy;04;22;05-11-2023;Etats-Unis;Fox;episode04-411119-05112023-saison22-Family-Guy.html
Fear the Walking Dead;09;8;05-11-2023;Etats-Unis;AMC;episode09-408756-05112023-saison8-Fear-the-Walking-Dead.html
Krapopolis;07;1;05-11-2023;Etats-Unis;Fox;episode07-410711-05112023-saison1-Krapopolis.html
Lawmen: Bass Reeves;01;1;05-11-2023;Etats-Unis;Paramount+;episode01-409976-05112023-saison1-Lawmen-Bass-Reeves.html
Lawmen: Bass Reeves;02;1;05-11-2023;Etats-Unis;Paramount+;episode02-409977-05112023-saison1-Lawmen-Bass-Reeves.html
Les Mystères de l'amour;13;33;05-11-2023;France;TMC;episode13-411298-05112023-saison33-Les-Mysteres-de-l-amour.html
Rick and Morty;04;7;05-11-2023;Etats-Unis;Adult Swim;episode04-411272-05112023-saison7-Rick-and-Morty.html
The Gilded Age;02;2;05-11-2023;Etats-Unis;HBO;episode02-411126-05112023-saison2-The-Gilded-Age.html
The Simpsons;05;35;05-11-2023;Etats-Unis;Fox;episode05-410986-05112023-saison35-The-Simpsons.html
The Winter King;10;1;05-11-2023;Royaume-Uni;ITVX;episode10-409136-05112023-saison1-The-Winter-King.html
Acting Good;04;2;06-11-2023;Canada;The Comedy Network;episode04-411299-06112023-saison2-Acting-Good.html
Harry Wild;06;2;06-11-2023;Etats-Unis;Acorn TV;episode06-410204-06112023-saison2-Harry-Wild.html
Murdoch Mysteries;06;17;06-11-2023;Canada;Citytv;episode06-411314-06112023-saison17-Murdoch-Mysteries.html
The Irrational;07;1;06-11-2023;Etats-Unis;NBC;episode07-409866-06112023-saison1-The-Irrational.html
Found;06;1;07-11-2023;Etats-Unis;NBC;episode06-409897-07112023-saison1-Found.html
Black Cake;04;1;08-11-2023;Etats-Unis;Hulu;episode04-410150-08112023-saison1-Black-Cake.html
Chucky;06;3;08-11-2023;Etats-Unis;Syfy;episode06-409119-08112023-saison3-Chucky.html
Cooper's Bar;06;2;08-11-2023;Etats-Unis;AMC;episode06-411066-08112023-saison2-Cooper-s-Bar.html
Magnum P.I. (2018);16;5;08-11-2023;Etats-Unis;NBC;episode16-410796-08112023-saison5-Magnum-PI-(2018).html
Quantum Leap (2022);06;2;08-11-2023;Etats-Unis;NBC;episode06-410801-08112023-saison2-Quantum-Leap-(2022).html
Shetland;02;8;08-11-2023;Royaume-Uni;BBC One;episode02-411317-08112023-saison8-Shetland.html
SurrealEstate;06;2;08-11-2023;Etats-Unis;Syfy;episode06-410889-08112023-saison2-SurrealEstate.html
The Buccaneers (2023);01;1;08-11-2023;Etats-Unis;Apple TV+;episode01-409067-08112023-saison1-The-Buccaneers-(2023).html
The Buccaneers (2023);02;1;08-11-2023;Etats-Unis;Apple TV+;episode02-409068-08112023-saison1-The-Buccaneers-(2023).html
The Buccaneers (2023);03;1;08-11-2023;Etats-Unis;Apple TV+;episode03-409069-08112023-saison1-The-Buccaneers-(2023).html
The Morning Show;10;3;08-11-2023;Etats-Unis;Apple TV+;episode10-407705-08112023-saison3-The-Morning-Show.html
The Santa Clauses;01;2;08-11-2023;Etats-Unis;Disney+;episode01-410598-08112023-saison2-The-Santa-Clauses.html
The Santa Clauses;02;2;08-11-2023;Etats-Unis;Disney+;episode02-410599-08112023-saison2-The-Santa-Clauses.html
À La Carte;09;2;09-11-2023;Etats-Unis;ALLBLK;episode09-410522-09112023-saison2-A-La-Carte.html
Doom Patrol;12;4;09-11-2023;Etats-Unis;HBO Max;episode12-410009-09112023-saison4-Doom-Patrol.html
Frasier (2023);06;1;09-11-2023;Etats-Unis;Paramount+;episode06-409728-09112023-saison1-Frasier-(2023).html
La Mesias;06;1;09-11-2023;Espagne;Moviestar+;episode06-410548-09112023-saison1-La-Mesias.html
Loki;06;2;09-11-2023;Etats-Unis;Disney+;episode06-410906-09112023-saison2-Loki.html
Rap Sh!t;01;2;09-11-2023;Etats-Unis;HBO Max;episode01-408167-09112023-saison2-Rap-Sht.html
Rap Sh!t;02;2;09-11-2023;Etats-Unis;HBO Max;episode02-408168-09112023-saison2-Rap-Sht.html
The Vanishing Triangle;04;1;09-11-2023;Etats-Unis;SundanceTV;episode04-410196-09112023-saison1-The-Vanishing-Triangle.html
Bosch: Legacy;09;2;10-11-2023;Etats-Unis;Amazon Freevee;episode09-409715-10112023-saison2-Bosch-Legacy.html
Bosch: Legacy;10;2;10-11-2023;Etats-Unis;Amazon Freevee;episode10-409716-10112023-saison2-Bosch-Legacy.html
Fellow Travelers 1;03;1;10-11-2023;Etats-Unis;Showtime;episode03-411068-10112023-saison1-Fellow-Travelers-1.html
For All Mankind;01;4;10-11-2023;Etats-Unis;Apple TV+;episode01-410205-10112023-saison4-For-All-Mankind.html
Goosebumps (2023);09;1;10-11-2023;Etats-Unis;Disney+;episode09-409986-10112023-saison1-Goosebumps-(2023).html
Lessons In Chemistry;06;1;10-11-2023;Etats-Unis;Apple TV+;episode06-406602-10112023-saison1-Lessons-In-Chemistry.html
NCIS: Sydney;01;1;10-11-2023;Etats-Unis;Paramount+;episode01-410215-10112023-saison1-NCIS-Sydney.html
Shining Vale;05;2;10-11-2023;Etats-Unis;Starz;episode05-411127-10112023-saison2-Shining-Vale.html
The Curse (2023);01;1;10-11-2023;Etats-Unis;Showtime on Demand;episode01-410727-10112023-saison1-The-Curse-(2023).html
The Good Ship Murder;05;1;10-11-2023;Royaume-Uni;Channel 5;episode05-411246-10112023-saison1-The-Good-Ship-Murder.html
Transplant;06;4;10-11-2023;Canada;CTV;episode06-409842-10112023-saison4-Transplant.html
Upload;07;3;10-11-2023;Etats-Unis;Prime Video;episode07-410016-10112023-saison3-Upload.html
Upload;08;3;10-11-2023;Etats-Unis;Prime Video;episode08-410017-10112023-saison3-Upload.html
Beacon 23;01;1;12-11-2023;Etats-Unis;Epix;episode01-410617-12112023-saison1-Beacon-23.html
Entre Tierras;10;1;12-11-2023;Espagne;ATRESplayer;episode10-410976-12112023-saison1-Entre-Tierras.html
Fear the Walking Dead;10;8;12-11-2023;Etats-Unis;AMC;episode10-408757-12112023-saison8-Fear-the-Walking-Dead.html
Krapopolis;08;1;12-11-2023;Etats-Unis;Fox;episode08-410873-12112023-saison1-Krapopolis.html
Rick and Morty;05;7;12-11-2023;Etats-Unis;Adult Swim;episode05-411273-12112023-saison7-Rick-and-Morty.html
The Gilded Age;03;2;12-11-2023;Etats-Unis;HBO;episode03-411128-12112023-saison2-The-Gilded-Age.html
Yellowstone;09;5;12-11-2023;Etats-Unis;Paramount Network;episode09-410018-12112023-saison5-Yellowstone.html
Acting Good;05;2;13-11-2023;Canada;The Comedy Network;episode05-411300-13112023-saison2-Acting-Good.html
The Irrational;08;1;13-11-2023;Etats-Unis;NBC;episode08-409867-13112023-saison1-The-Irrational.html
A Murder at the End of the World;01;1;14-11-2023;Etats-Unis;Hulu;episode01-407977-14112023-saison1-A-Murder-at-the-End-of-the-World.html
Found;07;1;14-11-2023;Etats-Unis;NBC;episode07-409898-14112023-saison1-Found.html
Suburræterna;01;1;14-11-2023;Etats-Unis;Netflix;episode01-410618-14112023-saison1-Suburraeterna.html
Black Cake;05;1;15-11-2023;Etats-Unis;Hulu;episode05-410151-15112023-saison1-Black-Cake.html
Chucky;07;3;15-11-2023;Etats-Unis;Syfy;episode07-409120-15112023-saison3-Chucky.html
Deutsches Haus;01;1;15-11-2023;Etats-Unis;Disney+;episode01-409989-15112023-saison1-Deutsches-Haus.html
Magnum P.I. (2018);17;5;15-11-2023;Etats-Unis;NBC;episode17-410797-15112023-saison5-Magnum-PI-(2018).html
Quantum Leap (2022);07;2;15-11-2023;Etats-Unis;NBC;episode07-410933-15112023-saison2-Quantum-Leap-(2022).html
SurrealEstate;07;2;15-11-2023;Etats-Unis;Syfy;episode07-410934-15112023-saison2-SurrealEstate.html
The Buccaneers (2023);04;1;15-11-2023;Etats-Unis;Apple TV+;episode04-409070-15112023-saison1-The-Buccaneers-(2023).html
The Santa Clauses;03;2;15-11-2023;Etats-Unis;Disney+;episode03-410600-15112023-saison2-The-Santa-Clauses.html
À La Carte;10;2;16-11-2023;Etats-Unis;ALLBLK;episode10-410523-16112023-saison2-A-La-Carte.html
Frasier (2023);07;1;16-11-2023;Etats-Unis;Paramount+;episode07-409729-16112023-saison1-Frasier-(2023).html
Julia (2022);01;2;16-11-2023;Etats-Unis;HBO Max;episode01-410536-16112023-saison2-Julia-(2022).html
Julia (2022);02;2;16-11-2023;Etats-Unis;HBO Max;episode02-410537-16112023-saison2-Julia-(2022).html
Julia (2022);03;2;16-11-2023;Etats-Unis;HBO Max;episode03-410538-16112023-saison2-Julia-(2022).html
La Mesias;07;1;16-11-2023;Espagne;Moviestar+;episode07-410549-16112023-saison1-La-Mesias.html
Rap Sh!t;03;2;16-11-2023;Etats-Unis;HBO Max;episode03-408169-16112023-saison2-Rap-Sht.html
The Crown;01;6;16-11-2023;Etats-Unis;Netflix;episode01-411001-16112023-saison6-The-Crown.html
The Vanishing Triangle;05;1;16-11-2023;Etats-Unis;SundanceTV;episode05-410197-16112023-saison1-The-Vanishing-Triangle.html
Un professore;01;2;16-11-2023;Italie;Rai 1;episode01-411117-16112023-saison2-Un-professore.html
For All Mankind;02;4;17-11-2023;Etats-Unis;Apple TV+;episode02-410206-17112023-saison4-For-All-Mankind.html
Goosebumps (2023);10;1;17-11-2023;Etats-Unis;Disney+;episode10-409987-17112023-saison1-Goosebumps-(2023).html
Lessons In Chemistry;07;1;17-11-2023;Etats-Unis;Apple TV+;episode07-406603-17112023-saison1-Lessons-In-Chemistry.html
Monarch: Legacy of Monsters;01;1;17-11-2023;Etats-Unis;Apple TV+;episode01-409991-17112023-saison1-Monarch-Legacy-of-Monsters.html
Monarch: Legacy of Monsters;02;1;17-11-2023;Etats-Unis;Apple TV+;episode02-409992-17112023-saison1-Monarch-Legacy-of-Monsters.html
NCIS: Sydney;02;1;17-11-2023;Etats-Unis;Paramount+;episode02-410216-17112023-saison1-NCIS-Sydney.html
Shining Vale;06;2;17-11-2023;Etats-Unis;Starz;episode06-411129-17112023-saison2-Shining-Vale.html
Sort Of;01;3;17-11-2023;Canada;CBC Gem;episode01-410155-17112023-saison3-Sort-Of.html
The Good Ship Murder;06;1;17-11-2023;Royaume-Uni;Channel 5;episode06-411247-17112023-saison1-The-Good-Ship-Murder.html
Transplant;07;4;17-11-2023;Canada;CTV;episode07-409843-17112023-saison4-Transplant.html
Fear the Walking Dead;11;8;19-11-2023;Etats-Unis;AMC;episode11-408758-19112023-saison8-Fear-the-Walking-Dead.html
Krapopolis;09;1;19-11-2023;Etats-Unis;Fox;episode09-411002-19112023-saison1-Krapopolis.html
Rick and Morty;06;7;19-11-2023;Etats-Unis;Adult Swim;episode06-411274-19112023-saison7-Rick-and-Morty.html
The Gilded Age;04;2;19-11-2023;Etats-Unis;HBO;episode04-411130-19112023-saison2-The-Gilded-Age.html
Acting Good;06;2;20-11-2023;Canada;The Comedy Network;episode06-411301-20112023-saison2-Acting-Good.html
Spellbound;14;1;20-11-2023;Etats-Unis;Hulu;episode14-410565-20112023-saison1-Spellbound.html
Spellbound;15;1;20-11-2023;Etats-Unis;Hulu;episode15-410566-20112023-saison1-Spellbound.html
Spellbound;16;1;20-11-2023;Etats-Unis;Hulu;episode16-410567-20112023-saison1-Spellbound.html
Spellbound;17;1;20-11-2023;Etats-Unis;Hulu;episode17-410568-20112023-saison1-Spellbound.html
Spellbound;18;1;20-11-2023;Etats-Unis;Hulu;episode18-410569-20112023-saison1-Spellbound.html
Spellbound;19;1;20-11-2023;Etats-Unis;Hulu;episode19-410570-20112023-saison1-Spellbound.html
Spellbound;20;1;20-11-2023;Etats-Unis;Hulu;episode20-410571-20112023-saison1-Spellbound.html
Spellbound;21;1;20-11-2023;Etats-Unis;Hulu;episode21-410572-20112023-saison1-Spellbound.html
Spellbound;22;1;20-11-2023;Etats-Unis;Hulu;episode22-410573-20112023-saison1-Spellbound.html
Spellbound;23;1;20-11-2023;Etats-Unis;Hulu;episode23-410574-20112023-saison1-Spellbound.html
Spellbound;24;1;20-11-2023;Etats-Unis;Hulu;episode24-410575-20112023-saison1-Spellbound.html
